100101201	1	20
100201367	1	20
100501196	1	20
100601286	1	20
100901215	1	20
101301142	1	20
101501225	1	20
101701247	1	20
101801037	1	20
101900995	1	20
101801045	1	20
101801046	1	20
101801047	1	20
101801048	1	20
101801049	1	20
102001070	1	20
102001071	1	20
102001072	1	20
102001126	1	20
102001080	1	20
101801109	1	10
101801110	1	10
101801111	1	25
101901028	1	10
101901029	1	10
101901030	1	25
102001134	1	10
102001135	1	10
102001137	1	25
100601323	1	25
100601332	1	30
100601353	1	10
100601368	1	20
100901244	1	10
100901245	1	10
100901246	1	25
100901253	1	30
100901277	1	10
100901286	1	20
101301168	1	10
101301169	1	10
101301170	1	25
101301175	1	30
101301192	1	10
101301193	1	20
101301202	1	20
101501256	1	10
101501257	1	10
101501258	1	25
101501263	1	30
101501281	1	10
101501290	1	20
101701271	1	10
101701272	1	10
100001368	1	20
100101046	1	20
100201214	1	20
100501057	1	20
100601113	1	20
100901062	1	20
101301000	1	20
101501078	1	20
101701092	1	20
115001602	1	20
115001603	1	20
101701273	1	25
125040041	1	10
101701278	1	30
101701300	1	10
101701309	1	20
115001649	1	10
115001681	1	10
125040032	1	10
115001650	1	10
115001657	1	20
125040039	1	15
125040027	1	10
115001682	1	20
115001683	1	20
125045196	1	20
125045203	1	20
125045210	1	20
125045221	1	20
125040042	1	10
125045227	1	15
125045228	1	15
125045193	1	5
125040011	1	5
125040012	1	5
125040013	1	7
125045021	1	10
125001106	1	5
125001907	1	10
125002304	1	10
125002262	1	10
125002293	1	10
125002319	1	10
125000929	1	5
125002309	1	5
125002320	1	5
125002495	1	10
125002490	1	10
125002032	1	10
125001927	1	7
125001929	1	7
125001930	1	7
125002492	1	10
125002486	1	10
125002488	1	10
125040159	1	10
120010004	1	5
125040081	1	7
125040082	1	7
125040076	1	5
125000957	1	10
125002421	1	10
125040057	1	17
125045029	1	20
125045035	1	25
125045036	1	25
125045041	1	7
125045047	1	20
125045048	1	20
125045049	1	20
125045050	1	20
125045059	1	20
125045063	1	20
125045067	1	20
125045071	1	20
125045073	1	20
125045076	1	20
125045086	1	5
125045089	1	15
125045090	1	15
125045091	1	10
125045092	1	10
125045093	1	10
125045094	1	10
125045095	1	10
125045104	1	20
125045105	1	20
125045106	1	20
125045107	1	10
125045108	1	10
125045109	1	10
125045110	1	10
125045111	1	15
125045112	1	15
125003202	1	15
125003203	1	15
125003204	1	15
125003205	1	15
125003214	1	15
125003215	1	15
125003216	1	15
125003217	1	25
125045120	1	30
125045121	1	30
125045122	1	30
125045123	1	25
125045125	1	30
125045126	1	30
125045030	1	30
125050027	1	20
125050028	1	20
125050029	1	20
125050030	1	20
125040114	1	20
125003199	1	25
125100138	1	25
125045168	1	30
125045169	1	30
125045170	1	30
125045171	1	30
125045172	1	10
125045173	1	10
125045174	1	10
125045175	1	10
125045191	1	30
125045162	1	30
125045163	1	30
125045164	1	30
125003669	1	25
125003279	1	30
125003286	1	30
125003293	1	30
125003300	1	30
125003251	1	30
125003252	1	30
125003253	1	30
125003254	1	30
110900522	1	30
110900529	1	30
110900537	1	30
110900538	1	30
110900060	1	20
110900560	1	10
110900561	1	10
110900562	1	10
110900563	1	10
110900564	1	20
110900565	1	20
110900105	1	30
110900566	1	20
110900567	1	20
110900570	1	30
110900577	1	30
110900584	1	10
110900585	1	10
110900111	1	30
110900586	1	10
110900587	1	10
111000060	1	7
111000061	1	7
111000062	1	7
110900170	1	20
111000024	1	7
114000019	1	7
111000063	1	7
111000064	1	10
111000065	1	10
111000066	1	10
110900223	1	30
111000067	1	10
111000068	1	7
111000069	1	7
111000070	1	7
111000071	1	7
112000018	1	7
112000019	1	7
112000020	1	7
112000021	1	7
112000022	1	10
112000023	1	10
112000024	1	10
110900139	1	30
112000025	1	10
112000026	1	7
112000027	1	7
112000028	1	7
112000029	1	7
110900214	1	15
110900217	1	15
110900218	1	15
110900259	1	20
113000030	1	7
113000031	1	7
113000032	1	7
113000033	1	7
113000034	1	10
113000035	1	10
113000036	1	10
110900347	1	20
113000037	1	10
113000038	1	7
113000039	1	7
113000040	1	7
110900384	1	25
110900385	1	25
110900338	1	20
110900339	1	20
110900340	1	20
113000041	1	7
110900342	1	20
110900343	1	20
110900399	1	30
114000067	1	7
114000068	1	7
114000069	1	7
110900403	1	20
110900404	1	30
110101477	1	20
110301385	1	20
110501360	1	20
110601333	1	20
111101333	1	10
111301328	1	10
111501320	1	10
111601298	1	10
112101290	1	10
112301271	1	10
112501260	1	10
112601278	1	10
113101350	1	10
113301352	1	10
113501335	1	10
113601287	1	10
114101379	1	10
114301385	1	10
114501341	1	10
114601282	1	10
115001481	1	25
115001482	1	20
115001448	1	20
115001440	1	20
110101491	1	9
110301399	1	9
110501374	1	9
110601348	1	9
111101345	1	7
111301340	1	7
111501332	1	7
111601311	1	7
112101302	1	5
112301283	1	5
112501272	1	5
112601291	1	5
113101362	1	9
113301364	1	9
113501347	1	9
113601300	1	9
114101393	1	7
114301399	1	7
114501355	1	7
114601297	1	7
110101492	1	12
110301400	1	12
110501375	1	12
110601349	1	12
111101346	1	7
111301341	1	7
111501333	1	7
111601312	1	7
112101303	1	5
112301284	1	5
112501273	1	5
112601292	1	5
113101363	1	12
113301365	1	12
113501348	1	12
113601301	1	12
114101394	1	7
114301400	1	7
114501356	1	7
114601298	1	7
114000070	1	7
114000071	1	10
114000072	1	10
114000073	1	10
114000074	1	10
187060091	1	50
187060094	1	50
113601255	1	25
160010250	5	1
160010252	5	1
160010270	5	1
160010274	5	1
160010275	5	1
160010276	5	1
160010277	5	1
160010273	5	1
110900412	1	25
110900413	1	25
110900414	1	25
110900405	1	20
110900406	1	20
110900407	1	20
110900408	1	20
110900420	1	25
160010278	5	1
160010325	2	2
160010326	2	2
160010327	2	2
160010328	2	2
160010329	2	2
160010330	2	2
160010331	2	2
160010332	2	2
110900447	1	25
110900448	1	25
110900451	1	25
110900452	1	25
110900468	1	25
110900469	1	25
110900475	1	25
110900476	1	25
110900507	1	30
110101666	1	20
111101498	1	10
112101451	1	10
113101513	1	10
114101545	1	10
110101522	1	20
111101367	1	10
112101319	1	10
113101382	1	10
114101412	1	10
110301418	1	20
111301359	1	10
112301301	1	10
113301381	1	10
114301418	1	10
110501390	1	20
111501348	1	10
112501288	1	10
113501362	1	10
114501371	1	10
110601365	1	20
111601328	1	10
112601308	1	10
113601315	1	10
114601314	1	10
110101494	1	20
111101348	1	10
112101305	1	10
113101365	1	10
114101396	1	10
110301402	1	20
111301343	1	10
112301286	1	10
113301367	1	10
114301402	1	10
110501377	1	20
111501335	1	10
112501275	1	10
113501350	1	10
114501358	1	10
110601351	1	20
111601314	1	10
112601294	1	10
113601303	1	10
114601300	1	10
187050000	1	10
187050007	1	30
187050009	1	17
187000024	1	30
187000025	1	30
187000023	1	30
187060009	1	17
187060000	1	30
187000037	1	70
187000031	1	70
187000069	1	65
187000073	1	65
187000071	1	70
187000057	1	100
187000058	1	100
187000065	1	100
187000070	1	100
187000032	1	70
187000090	1	100
187060078	1	50
187060081	1	50
187050017	1	100
187060084	1	100
187060085	1	100
187000039	1	30
187000040	1	30
187000041	1	30
187000042	1	30
187060013	1	75
187050019	1	100
187000111	1	100
187000112	1	100
187000115	1	100
187000116	1	100
190100003	1	45
190100004	1	55
190100008	1	45
190100009	1	65
190100107	1	70
190100051	1	55
190100052	1	70
190100053	1	45
190100065	1	70
190070010	1	25
190020050	1	3
190000024	1	3
190070016	1	15
190020160	1	15
190020161	1	20
190020059	1	3
190020164	1	3
190020196	1	15
190020002	1	3
190020033	1	3
190020065	1	50
190020022	1	50
190020035	1	3
190020036	1	3
190000016	1	3
190020034	1	3
190020061	1	1
190020063	1	3
190020021	1	50
190020023	1	50
190000023	1	25
190000031	1	25
190020049	1	3
190020029	1	20
190020062	1	25
190020028	1	25
190020016	1	20
190020014	1	20
190020047	1	20
190020015	1	20
190010001	1	20
190020018	1	25
190020017	1	25
190020019	1	30
190020020	1	30
190020010	1	5
190020008	1	5
190000017	1	3
190020064	1	5
190020013	1	5
190020012	1	5
190000050	1	20
190020007	1	5
190020058	1	55
190020060	1	30
190020026	1	25
190020027	1	25
190020030	1	20
190020032	1	35
190020031	1	35
190000033	1	3
190020081	1	3
190020082	1	20
190020074	1	20
190000048	1	5
190000027	1	5
190020075	1	3
190020120	1	15
190020121	1	15
190070004	1	15
190070005	1	15
190020086	1	25
190020109	1	40
190000068	1	5
190020156	1	20
160010105	5	1
160010111	5	1
160010106	5	1
160010103	5	1
160010104	5	1
160010109	5	1
160010110	5	1
160010157	5	1
160010156	5	1
160010108	5	1
160010107	5	1
160010101	5	1
160010102	5	1
160010112	5	1
160010164	5	1
160010165	5	1
160010166	5	1
160010167	5	1
160010204	5	1
160010205	5	1
160010206	5	1
160010207	5	1
169200006	3	3
169220024	3	3
169220026	3	3
169220020	3	3
169220016	3	3
169220018	3	3
169220012	3	3
169220013	3	3
169220017	3	3
169220019	3	3
169220021	3	3
169220011	3	3
169220005	3	3
169220023	3	3
169220025	3	3
169220027	3	3
169200007	3	3
169650000	1	20
169660000	1	30
169670001	1	50
169680001	1	50
169610033	1	5
169610030	1	5
169610013	1	5
169610031	1	5
169610034	1	5
169610032	1	5
169610003	1	5
169610037	1	3
169610038	1	3
169610039	1	3
169610035	1	5
169610040	1	6
169610041	1	6
169610308	1	50
169610108	1	50
169610131	1	30
169610331	1	30
169610312	1	20
169610112	1	20
169610052	1	20
169610051	1	20
161000003	5	2
184002003	1	1
184002006	1	1
169620049	1	8
141000001	1	2
164005002	1	20
164005003	1	20
164005004	1	20
164005005	1	20
186000078	1	2
186000079	1	2
169640004	1	30
169620111	1	8
169620112	1	8
164002224	1	25
169620012	1	3
169620062	1	8
169630003	1	30
166150003	2	3
166150004	2	3
166150016	2	3
166150017	2	8
166150018	2	8
166150019	2	8
166000100	5	5
166000120	5	6
166000130	5	7
166000150	5	8
166000190	5	10
186000132	5	2
186000133	5	2
188052354	1	5
188052355	1	5
188052356	1	5
188052357	1	5
188052601	1	3
188052602	1	3
188052603	1	3
188052604	1	3
169501269	1	20
169501292	1	20
169501478	1	20
169501411	1	20
169501140	1	20
169501141	1	20
169501103	1	20
169501104	1	20
169501224	1	20
169501126	1	20
169501130	1	20
169501131	1	20
169501135	1	20
169501136	1	20
169501110	1	20
169501114	1	20
169501136	1	20
169501108	1	20
169501115	1	20
169501119	1	20
169501121	1	20
169501109	1	20
169501142	1	20
169501120	1	20
169501122	1	20
140000691	1	20
140000692	1	20
140000693	1	20
140000694	1	20
140000695	1	20
140000696	1	20
140000699	1	20
140000700	1	20
140000701	1	20
140000862	1	20
140000981	1	20
187060087	1	100
187060012	1	75
168000117	1	25
168000118	1	25
168000119	1	25
168000120	1	25
168000121	1	25
168000122	1	25
168000123	1	25
168000124	1	25
168000125	1	25
168000126	1	25
168000127	1	25
168000128	1	25
168000129	1	25
168000130	1	25
168000131	1	25
168000132	1	25
168000133	1	25
186000237	1	1
186000137	2	1
186000130	5	2
186000114	5	3
186000115	5	3
186000143	1	2
186000199	1	2
186000201	3	5
152012559	5	2
152012560	5	2
152012561	5	2
152012562	5	2
152012563	5	2
152012564	5	2
152012565	5	2
152012566	5	2
152012567	5	2
152012568	5	2
152012569	5	2
152012570	5	2
152012571	5	2
152012572	5	2
152012573	5	2
152012574	5	2
152012575	5	2
152012576	5	2
152012577	5	2
188600184	1	1
188600186	1	1
188600185	1	1
188600055	1	1
188600080	1	1
188600081	1	2
188600036	1	2
188600088	1	2
188600089	1	2
188600090	1	2
188600122	1	3
188600123	1	3
188600053	1	5
188600054	1	5
188600079	1	1
188600192	1	1
188600093	1	3
188600094	1	3
188600077	1	3
188600179	1	3
188600100	1	2
188600101	1	2
188600102	1	2
188600103	1	2
188600104	1	2
188600105	1	3
188600106	1	3
188600107	1	3
188600108	1	2
188600125	1	2
188600115	1	1
188600082	1	1
188600083	1	1
188600084	1	4
188600085	1	4
188600086	1	4
188600130	1	4
188600087	1	4
188600132	1	4
188600091	1	4
188600176	1	1
188600177	1	1
188600178	1	1
140001038	1	20
152207153	1	25
152202234	1	25
152202151	1	25
152207236	1	25
152207133	1	20
152207126	1	20
152202124	1	20
152207122	1	20
152202120	1	20
152207143	1	15
152202141	1	15
152202142	1	15
152207144	1	15
152207141	1	15
152202139	1	15
152202140	1	15
152207142	1	15
152202088	1	15
152207089	1	15
152207090	1	15
152202086	1	15
152207087	1	15
152201693	1	15
152206695	1	15
152201695	1	15
152201694	1	15
152206696	1	15
152201691	1	15
152206693	1	15
152201692	1	15
152206694	1	15
152206692	1	15
152201690	1	15
152206688	1	15
152206689	1	15
152201687	1	15
152201789	1	15
152206791	1	15
152201787	1	15
152206789	1	15
152201786	1	15
152206788	1	15
152201788	1	15
152201783	1	15
152206785	1	15
152201781	1	15
152206783	1	15
152201780	1	15
152206782	1	15
152201782	1	15
152206784	1	15
152201791	1	15
152206793	1	15
152201785	1	15
152206787	1	15
152206889	1	15
152201887	1	15
152201886	1	15
152201885	1	15
152206887	1	15
152206891	1	15
152201889	1	15
152201950	1	15
152201953	1	15
152201952	1	15
152201951	1	15
152201955	1	15
152206953	1	15
152206957	1	15
152207018	1	15
152202000	1	15
152207038	1	15
152202040	1	15
152207042	1	15
152202023	1	15
152207025	1	15
152202006	1	15
152207008	1	15
152202039	1	15
152207041	1	15
152202037	1	15
152207039	1	15
152202022	1	15
152207024	1	15
152202020	1	15
152207022	1	15
152202003	1	15
152202038	1	15
152207040	1	15
152207023	1	15
152202021	1	15
152202044	1	15
152207029	1	15
152202027	1	15
152207012	1	15
152202043	1	15
152202041	1	15
152207043	1	15
152202026	1	15
152207028	1	15
152207026	1	15
152202024	1	15
152207011	1	15
152207009	1	15
152202042	1	15
152201884	1	20
152202025	1	20
152202007	1	20
152202009	1	20
152202010	1	20
152202008	1	20
152202005	1	20
152202004	1	20
152202017	1	15
152203842	1	20
152203841	1	20
152203840	1	20
152203839	1	20
152203838	1	20
152203814	1	20
152203813	1	20
152203812	1	20
152203811	1	20
152203810	1	20
152203759	1	20
152203758	1	20
152203757	1	20
152203756	1	20
152203755	1	20
152203786	1	20
152203785	1	20
152203783	1	20
152203782	1	20
152208840	1	20
152208839	1	20
152208838	1	20
152208837	1	20
152208836	1	20
152208812	1	20
152208811	1	20
152208810	1	20
152208809	1	20
152208757	1	20
152208756	1	20
152208755	1	20
152208754	1	20
152208753	1	20
152208784	1	20
152208783	1	20
152208782	1	20
152208781	1	20
152208780	1	20
152208808	1	20
152203855	1	15
152208853	1	15
152208865	1	15
152203867	1	15
152208854	1	15
152203856	1	15
152208866	1	15
152203868	1	15
152208855	1	20
152203857	1	20
152208856	1	20
152203858	1	20
152208857	1	20
152203859	1	20
152203860	1	20
152208858	1	20
152208867	1	20
152203869	1	20
152208868	1	20
152203870	1	20
152208869	1	20
152203871	1	20
152208870	1	20
152203872	1	20
152203865	1	15
152208863	1	15
152203853	1	15
152208851	1	15
152201502	1	25
152206507	1	25
102100947	1	25
102100941	1	30
102100825	1	25
102100948	1	20
102100937	1	10
102100978	1	20
102100985	1	20
102100971	1	20
102100936	1	10
102100940	1	20
102101001	1	25
102100959	1	25
102100992	1	20
102101002	1	25
102101003	1	25
102101004	1	25
102100924	1	25
102100893	1	10
102100858	1	25
102100859	1	25
102100860	1	25
102100867	1	20
102100868	1	20
102100869	1	20
102100870	1	20
102100871	1	20
102100872	1	20
102100873	1	20
102100876	1	20
102100877	1	20
102100881	1	25
102100884	1	20
102100885	1	20
102100888	1	20
102100890	1	20
102100891	1	20
102100892	1	20
170120016	1	15
170125012	1	15
170120025	1	15
170120026	1	15
170120027	1	15
170120028	1	15
170120033	1	15
170120034	1	15
170120035	1	15
170120036	1	15
170120037	1	15
170130012	1	15
170130013	1	15
170130014	1	15
170130015	1	15
170135014	1	15
170130021	1	15
170130039	1	15
170130040	1	15
170130041	1	15
170130042	1	15
170130052	1	15
170130053	1	15
170130054	1	15
170130055	1	15
170130056	1	15
170135013	1	15
170140000	1	15
170145000	1	15
170140001	1	15
170140002	1	15
170140003	1	15
170140004	1	15
170420037	1	15
170420040	1	15
170100022	1	45
170100023	1	45
170100024	1	45
170100025	1	45
170100026	1	45
170030042	1	15
170030043	1	15
170030044	1	15
170030048	1	15
170030049	1	15
170030050	1	15
170030051	1	15
170030052	1	15
170030053	1	15
170030065	1	15
170170030	1	15
170170031	1	15
170170038	1	15
170170041	1	15
170170044	1	15
170170067	1	15
170170091	1	15
170170093	1	15
170490006	1	15
170490014	1	15
170490015	1	15
170490016	1	15
170490017	1	15
170490018	1	15
170170076	1	15
170170077	1	15
170170078	1	15
170170079	1	15
170170080	1	15
170170081	1	15
170170082	1	15
170170083	1	15
170170092	1	15
170175028	1	15
170490001	1	15
170490002	1	15
170490003	1	15
170495000	1	15
170170033	1	15
170170039	1	15
170170090	1	15
170170094	1	15
170170095	1	15
170490010	1	15
182006375	3	3
182006376	2	3
182006377	1	3
169500947	1	15
169500951	1	15
169500919	1	15
169500923	1	15
169500927	1	15
169500931	1	15
169500935	1	15
169500934	1	15
169500933	1	15
169500932	1	15
188950002	1	2
188950003	1	5
188950004	1	7
188950005	1	5
188950006	1	7
188950007	1	10
188950008	1	7
188950009	1	10
188950010	1	12
188950011	1	10
188950012	1	12
188950013	1	15
164002196	1	2
164002198	1	2
170195125	1	10
110900509	1	30
110900230	1	30
110900442	1	20
110900137	1	30
110900136	1	25
110900344	1	30
170190053	1	30
170190054	1	40
171110048	1	15
171110047	1	15
171110050	1	15
171130030	1	15
171110049	1	15
171110045	1	15
171110054	1	15
171110055	1	15
171110052	1	15
171110051	1	15
171130032	1	15
170030057	1	15
170150003	1	20
170390117	1	15
170390116	1	15
171010048	1	10
171010044	1	10
171010040	1	10
171010036	1	10
171000033	1	10
171000029	1	10
171000025	1	10
171000021	1	10
171010047	1	10
171010043	1	10
171010039	1	10
171010035	1	10
171000032	1	10
171000028	1	10
171000024	1	10
171000020	1	10
169800167	1	10
169800468	1	10
169800469	1	10
169800168	1	10
169800467	1	10
169800166	1	10
169800052	1	10
169800353	1	10
125045030	1	15
182003490	50	2
169120001	3	3
169120002	3	3
169120003	3	3
169120004	3	3
169120005	3	3
169120006	3	3
169120037	3	3
169120038	3	3
169120039	3	3
169120040	3	3
169120041	3	3
169120042	3	3
169120043	3	3
169120044	3	3
169120045	3	3
169120046	3	3
101300540	1	20
115000959	1	20
152202197	1	25
152207199	1	25
152202194	1	25
152207196	1	25
152207197	1	25
152202195	1	25
110900197	1	20
110900069	1	20
110900193	1	20
110900194	1	20
110900198	1	20
110900199	1	20
110900195	1	20
110900200	1	20
110900196	1	20
110900201	1	20
110900176	1	25
110900216	1	25
110900090	1	25
110900085	1	25
110900010	1	25
110900215	1	25
110900103	1	25
110900121	1	25
110900123	1	25
110900086	1	25
110900140	1	25
110900190	1	25
110900508	1	30
110900138	1	30
110900231	1	25
110900160	1	25
110900184	1	30
110900088	1	25
110900353	1	25
110900357	1	25
152201665	1	5
152206667	1	5
152202264	1	5
152201650	1	5
152206655	1	5
152207266	1	5
152201657	1	5
152202270	1	5
152201659	1	5
152201661	1	5
152206650	1	5
152206662	1	5
152206663	1	5
152207272	1	5
152206654	1	5
152201656	1	5
152207269	1	5
152202269	1	5
152202268	1	5
152201663	1	5
152202271	1	5
152202272	1	5
152201649	1	5
152207264	1	5
152202263	1	5
152201654	1	5
152202265	1	5
152202266	1	5
152201646	1	5
152202259	1	5
152202260	1	5
152202261	1	5
152201658	1	5
152201662	1	5
152201653	1	5
152206657	1	5
152206661	1	5
152201648	1	5
152206660	1	5
152202199	1	25
152207201	1	25
152207198	1	25
190020174	1	35
186000122	5	3
188600245	1	7
188600247	1	7
188600249	1	7
188600251	1	7
188600238	1	7
188600236	1	7
114000078	1	7
114000076	1	7
114000075	1	7
114000077	1	7
188100099	1	25
164002111	10	1
164002112	10	1
164002113	10	1
164002114	10	1
164002115	10	1
186000101	1	3
186000104	1	3
188900007	1	1
188900008	1	2
188900009	1	3
188900010	1	4
188900011	1	5
190100057	1	2
190100059	1	3
190100061	1	2
190100063	1	3
190100071	1	3
188052050	1	100
188051874	1	100
188051879	1	110
152012588	1	3
152012585	1	3
152012586	1	3
152012589	1	3
152012591	1	3
152012580	1	3
152012582	1	3
152012583	1	3
125040058	1	20
190020175	1	40
188100098	1	25
188100100	1	25
169405252	1	3
186000123	5	3
110900381	1	5
112000005	1	5
113000017	1	5
114000053	1	5
125040059	1	4
110900112	1	4
114000012	1	4
111000012	1	4
110900391	1	9
113000025	1	7
112000013	1	5
111000054	1	7
114000061	1	7
110900392	1	30
110900393	1	30
110900395	1	30
110900394	1	30
113000026	1	15
111000055	1	15
114000062	1	15
112000014	1	15
113000027	1	15
111000056	1	15
114000063	1	15
112000015	1	15
113000028	1	15
112000016	1	15
111000057	1	15
114000064	1	15
114000065	1	15
113000029	1	15
112000017	1	15
111000058	1	15
125040191	1	7
113000012	1	5
112000004	1	5
111000035	1	5
114000036	1	5
110900263	1	5
188052655	1	30
186000236	1	1
188910002	1	5
188600205	1	3
182213259	1	3
186000201	2	5
152207263	1	5
152207271	1	5
125002626	1	20
125002616	1	20
125002646	1	20
125002636	1	20
188600206	1	5
169405254	1	3
164000095	3	1
160010255	1	1
160010256	1	1
110900267	1	15
110900388	1	10
186000259	3	5
186000260	3	5
152207274	1	5
113000022	1	7
112000010	1	7
111000051	1	7
114000058	1	7
168310018	1	15
170030000	1	15
170490009	1	15
170490004	1	15
170170042	1	15
170020021	1	15
170025021	1	15
170170043	1	15
170025020	1	15
170170036	1	15
170020022	1	15
170495002	1	15
170490008	1	15
170170028	1	15
170035000	1	15
170170040	1	15
170170029	1	15
114101402	1	10
113301373	1	10
112301292	1	10
111301349	1	10
125003264	1	20
110301408	1	15
112101311	1	10
125003261	1	20
111101354	1	10
113101374	1	10
110101507	1	15
102000908	1	20
100101119	1	20
100601207	1	20
100901135	1	20
100201282	1	20
101301071	1	20
101701170	1	20
100001473	1	20
100501126	1	20
101800884	1	20
101501152	1	20
101900870	1	20
115001493	1	20
190020151	1	30
115001425	1	20
115001424	1	25
115001466	1	30
169500698	1	15
190020105	1	15
152012593	1	3
152012587	1	3
169405245	1	3
152011100	3	1
152011101	2	1
152011102	1	1
110900482	1	25
169405255	1	3
169405256	1	3
164002273	1	10
152012581	1	3
152012592	1	3
169500699	1	15
125040045	1	15
125040054	1	15
125040055	1	15
169405257	1	20
169405258	1	20
164002222	1	1
164002225	1	40
110900083	1	3
111000010	1	3
114000010	1	3
125040030	1	3
113000007	1	3
114000026	1	3
111000020	1	3
110900166	1	3
125040155	1	3
188052516	1	12
188052517	1	12
188052518	1	12
188052519	1	12
188052520	1	12
188052521	1	12
188052522	1	12
188052523	1	12
188052524	1	12
188052525	1	12
110900402	1	25
188600227	1	7
188600233	1	7
188600230	1	7
152012590	1	3
110900224	1	25
110900225	1	25
110900226	1	25
125045283	1	30
125045297	1	30
125045290	1	30
125045304	1	30
125045367	1	30
125045311	1	30
125045318	1	30
125045325	1	30
125045346	1	30
125045353	1	30
125045360	1	30
125045373	1	30
125045375	1	30
110900610	1	30
110900631	1	30
110900624	1	30
110900617	1	30
110900652	1	30
110900659	1	30
110900666	1	30
110900673	1	30
110900679	1	30
110900603	1	30
160010323	1	2
160010324	1	2
160010321	1	2
160010322	1	2
188500014	1	15
188500006	1	15
188500005	1	15
188500009	1	15
169610146	1	30
169610144	1	5
169610093	1	30
169610096	1	3
169610095	1	3
187000129	1	100
187000121	1	150
188600268	1	8
165005079	1	30
165005080	1	20
165005081	1	15
185000189	1	15
185000191	1	15
185000192	1	15
185000193	1	15
185000194	1	15
166030005	1	15
166000190	30	50
164002222	12	10
188600199	1	10
185000128	1	5
166030005	5	60
166030005	10	10
166000190	10	1
190100139	1	80
190100136	1	55
190100127	1	55
190100131	1	60
190100121	1	80
190100122	1	5
190100115	1	70
190100116	1	4
190100109	1	70
190100143	1	65
190100100	1	70
110900839	1	30
110900778	1	30
110900855	1	30
110900830	1	30
110900724	1	50
110900762	1	30
110900742	1	30
110900837	1	30
110900638	1	30
110900842	1	35
110900784	1	35
110900821	1	40
110900569	1	25
110900710	1	30
110900702	1	30
110900688	1	20
110900740	1	30
110900696	1	30
110900781	1	30
110900824	1	30
110900756	1	50
187060136	1	40
187060161	1	155
187060148	1	50
187060162	1	160
110101731	1	30
125003949	1	40
114101613	1	30
113101579	1	30
112101517	1	30
111101567	1	30
110101735	1	50
125003945	1	40
125003948	1	40
114101612	1	30
113101578	1	30
112101516	1	30
111101566	1	30
110101734	1	50
190100146	1	85
190100151	1	80
125045311	1	30
187060166	1	160
187060170	1	160
